time_series,local_time,mach,Time,Cluster,,,,,
26132,10.03389,0.0187,10:02:02 AM,Landing,,,,,
26133,10.03392,0.01859,10:02:02 AM,Landing,,,,,
26134,10.03395,0.01847,10:02:02 AM,Landing,,,,,
26135,10.03398,0.01835,10:02:02 AM,Landing,,,,,
26136,10.03401,0.01824,10:02:02 AM,Landing,,,,,
26137,10.03403,0.01812,10:02:03 AM,Landing,,,,,
26138,10.03406,0.01799,10:02:03 AM,Landing,,,,,
26139,10.03409,0.01787,10:02:03 AM,Landing,,,,,
26140,10.03413,0.01768,10:02:03 AM,Landing,,,,,
26141,10.03416,0.01755,10:02:03 AM,Landing,,,,,
26142,10.03419,0.01743,10:02:03 AM,Landing,,,,,
26143,10.03421,0.0173,10:02:03 AM,Landing,,,,,
26144,10.03424,0.01716,10:02:03 AM,Landing,,,,,
26145,10.03427,0.01703,10:02:03 AM,Landing,,,,,
26146,10.0343,0.0169,10:02:03 AM,Landing,,,,,
26147,10.03433,0.01676,10:02:04 AM,Landing,,,,,
26148,10.03435,0.01663,10:02:04 AM,Landing,,,,,
26149,10.03438,0.01649,10:02:04 AM,Landing,,,,,
26150,10.03441,0.01635,10:02:04 AM,Landing,,,,,
26151,10.03444,0.01621,10:02:04 AM,Landing,,,,,
26152,10.03447,0.01607,10:02:04 AM,Landing,,,,,
26153,10.03449,0.01592,10:02:04 AM,Landing,,,,,
26154,10.03452,0.01578,10:02:04 AM,Landing,,,,,
26155,10.03455,0.01564,10:02:04 AM,Landing,,,,,
26156,10.03458,0.0155,10:02:04 AM,Landing,,,,,
26157,10.03461,0.01536,10:02:05 AM,Landing,,,,,
26158,10.03463,0.01522,10:02:05 AM,Landing,,,,,
26159,10.03466,0.01507,10:02:05 AM,Landing,,,,,
26160,10.03469,0.01493,10:02:05 AM,Landing,,,,,
26161,10.03472,0.01478,10:02:05 AM,Landing,,,,,
26162,10.03475,0.01463,10:02:05 AM,Landing,,,,,
26163,10.03476,0.01456,10:02:05 AM,Landing,,,,,
26164,10.03477,0.01448,10:02:05 AM,Landing,,,,,
26165,10.03479,0.01435,10:02:05 AM,Landing,,,,,
26166,10.03481,0.01385,10:02:05 AM,Landing,,,,,
26167,10.03484,0.01305,10:02:05 AM,Landing,,,,,
26168,10.03487,0.01195,10:02:06 AM,Landing,,,,,
26169,10.0349,0.01054,10:02:06 AM,Landing,,,,,
26170,10.03493,0.00882,10:02:06 AM,Landing,,,,,
26171,10.03496,0.00865,10:02:06 AM,Landing,,,,,
26172,10.03498,0.00849,10:02:06 AM,Landing,,,,,
26173,10.03501,0.00735,10:02:06 AM,Landing,,,,,
26174,10.03504,0.00715,10:02:06 AM,Landing,,,,,
26175,10.03507,0.00604,10:02:06 AM,Landing,,,,,
26176,10.03509,0.00593,10:02:06 AM,Landing,,,,,
26177,10.03514,0.00477,10:02:07 AM,Landing,,,,,
26178,10.03516,0.0046,10:02:07 AM,Landing,,,,,
26179,10.03519,0.0036,10:02:07 AM,Landing,,,,,
26180,10.03522,0.00264,10:02:07 AM,Landing,,,,,
26181,10.03526,0.00092,10:02:07 AM,Landing,,,,,
26182,10.03529,0.00028,10:02:07 AM,Landing,,,,,
26183,10.03533,0.00016,10:02:07 AM,Landing,,,,,
26184,10.03537,0.00027,10:02:07 AM,Landing,,,,,
26185,10.0354,0.00026,10:02:07 AM,Landing,,,,,
26186,10.03543,0.00021,10:02:08 AM,Landing,,,,,
26187,10.03546,0.00015,10:02:08 AM,Landing,,,,,
26188,10.0355,9.00E-05,10:02:08 AM,Landing,,,,,
26189,10.03553,6.00E-05,10:02:08 AM,Landing,,,,,
26190,10.03557,3.00E-05,10:02:08 AM,Landing,,,,,
26191,10.03558,3.00E-05,10:02:08 AM,Landing,,,,,
26192,10.03561,2.00E-05,10:02:08 AM,Landing,,,,,
26193,10.03564,2.00E-05,10:02:08 AM,Landing,,,,,
26194,10.03567,1.00E-05,10:02:08 AM,Landing,,,,,
26195,10.03569,1.00E-05,10:02:08 AM,Landing,,,,,
26196,10.03572,1.00E-05,10:02:09 AM,Landing,,,,,
26197,10.03575,1.00E-05,10:02:09 AM,Landing,,,,,
26198,10.03578,1.00E-05,10:02:09 AM,Landing,,,,,
26199,10.03579,1.00E-05,10:02:09 AM,Landing,,,,,
26200,10.03582,1.00E-05,10:02:09 AM,Landing,,,,,
26201,10.03585,0,10:02:09 AM,Landing,,,,,
26202,10.03588,0,10:02:09 AM,Landing,,,,,
26203,10.0359,0,10:02:09 AM,Landing,,,,,
26204,10.03593,0,10:02:09 AM,Landing,,,,,
26205,10.03596,0,10:02:09 AM,Landing,,,,,
26206,10.03599,0,10:02:10 AM,Landing,,,,,
26207,10.03602,0,10:02:10 AM,Landing,,,,,
26208,10.03604,0,10:02:10 AM,Landing,,,,,
26209,10.03607,0,10:02:10 AM,Landing,,,,,
26210,10.0361,0,10:02:10 AM,Landing,,,,,
26211,10.03613,0,10:02:10 AM,Landing,,,,,
26212,10.03615,0,10:02:10 AM,Landing,,,,,
26213,10.03618,0,10:02:10 AM,Landing,,,,,
26214,10.03621,0,10:02:10 AM,Landing,,,,,
26215,10.03624,0,10:02:10 AM,Landing,,,,,
26216,10.03627,0,10:02:11 AM,Landing,,,,,
26217,10.03631,0,10:02:11 AM,Landing,,,,,
26218,10.03635,0,10:02:11 AM,Landing,,,,,
26219,10.03639,0,10:02:11 AM,Landing,,,,,
26220,10.03642,0,10:02:11 AM,Landing,,,,,
26221,10.03646,0,10:02:11 AM,Landing,,,,,
26222,10.0365,0,10:02:11 AM,Landing,,,,,
26223,10.03653,0,10:02:12 AM,Landing,,,,,
26224,10.03657,0,10:02:12 AM,Landing,,,,,
26225,10.03662,0,10:02:12 AM,Landing,,,,,
26226,10.03664,0,10:02:12 AM,Landing,,,,,
26227,10.03667,0,10:02:12 AM,Landing,,,,,
26228,10.0367,0,10:02:12 AM,Landing,,,,,
26229,10.03673,0,10:02:12 AM,Landing,,,,,
26230,10.03676,0,10:02:12 AM,Landing,,,,,
26231,10.0368,0,10:02:12 AM,Landing,,,,,
26232,10.03683,0,10:02:13 AM,Landing,,,,,
26233,10.03685,0,10:02:13 AM,Landing,,,,,
26234,10.03689,0,10:02:13 AM,Landing,,,,,
26235,10.03692,0,10:02:13 AM,Landing,,,,,
26236,10.03695,0,10:02:13 AM,Landing,,,,,
26237,10.03699,0,10:02:13 AM,Landing,,,,,
26238,10.03702,0,10:02:13 AM,Landing,,,,,
26239,10.03706,0,10:02:13 AM,Landing,,,,,
26240,10.0371,0,10:02:14 AM,Landing,,,,,
26241,10.03713,0,10:02:14 AM,Landing,,,,,
26242,10.03716,0,10:02:14 AM,Landing,,,,,
26243,10.03719,0,10:02:14 AM,Landing,,,,,
26244,10.03722,0,10:02:14 AM,Landing,,,,,
26245,10.03724,0,10:02:14 AM,Landing,,,,,
26246,10.03727,0,10:02:14 AM,Landing,,,,,
26247,10.03729,0,10:02:14 AM,Landing,,,,,
26248,10.03731,0,10:02:14 AM,Landing,,,,,
26249,10.03734,0,10:02:14 AM,Landing,,,,,
26250,10.03736,0,10:02:14 AM,Landing,,,,,
26251,10.03739,0,10:02:15 AM,Landing,,,,,
26252,10.03742,0,10:02:15 AM,Landing,,,,,
26253,10.03745,0,10:02:15 AM,Landing,,,,,
26254,10.03748,0,10:02:15 AM,Landing,,,,,
26255,10.03751,0,10:02:15 AM,Landing,,,,,
26256,10.03754,0,10:02:15 AM,Landing,,,,,
26257,10.03756,0,10:02:15 AM,Landing,,,,,
26258,10.0376,0,10:02:15 AM,Landing,,,,,
26259,10.03763,0,10:02:15 AM,Landing,,,,,
26260,10.03766,0,10:02:16 AM,Landing,,,,,
26261,10.03769,0,10:02:16 AM,Landing,,,,,
26262,10.03772,0,10:02:16 AM,Landing,,,,,
26263,10.03775,0,10:02:16 AM,Landing,,,,,
26264,10.03778,0,10:02:16 AM,Landing,,,,,
26265,10.03782,0,10:02:16 AM,Landing,,,,,
26266,10.03784,0,10:02:16 AM,Landing,,,,,
26267,10.03787,0,10:02:16 AM,Landing,,,,,
26268,10.0379,0,10:02:16 AM,Landing,,,,,
26269,10.03794,0,10:02:17 AM,Landing,,,,,
26270,10.03796,0,10:02:17 AM,Landing,,,,,
26271,10.03798,0,10:02:17 AM,Landing,,,,,
26272,10.03802,0,10:02:17 AM,Landing,,,,,
26273,10.03805,0,10:02:17 AM,Landing,,,,,
26274,10.03808,0,10:02:17 AM,Landing,,,,,
26275,10.03811,0,10:02:17 AM,Landing,,,,,
26276,10.03814,0,10:02:17 AM,Landing,,,,,
26277,10.03817,0,10:02:17 AM,Landing,,,,,
26278,10.0382,0,10:02:18 AM,Landing,,,,,
26279,10.03823,0,10:02:18 AM,Landing,,,,,
26280,10.03826,0,10:02:18 AM,Landing,,,,,
26281,10.03829,0,10:02:18 AM,Landing,,,,,
26282,10.03832,0,10:02:18 AM,Landing,,,,,
26283,10.03835,0,10:02:18 AM,Landing,,,,,
26284,10.03838,0,10:02:18 AM,Landing,,,,,
26285,10.03841,0,10:02:18 AM,Landing,,,,,
26286,10.03843,0,10:02:18 AM,Landing,,,,,
26287,10.03846,0,10:02:18 AM,Landing,,,,,
26288,10.03849,0,10:02:19 AM,Landing,,,,,
26289,10.03852,0,10:02:19 AM,Landing,,,,,
26290,10.03854,0,10:02:19 AM,Landing,,,,,
26291,10.03857,0,10:02:19 AM,Landing,,,,,
26292,10.03859,0,10:02:19 AM,Landing,,,,,
26293,10.03862,0,10:02:19 AM,Landing,,,,,
26294,10.03866,0,10:02:19 AM,Landing,,,,,
26295,10.03868,0,10:02:19 AM,Landing,,,,,
26296,10.03871,0,10:02:19 AM,Landing,,,,,
26297,10.03874,0,10:02:19 AM,Landing,,,,,
26298,10.03877,0,10:02:20 AM,Landing,,,,,
26299,10.0388,0,10:02:20 AM,Landing,,,,,
26300,10.03884,0,10:02:20 AM,Landing,,,,,
26301,10.03886,0,10:02:20 AM,Landing,,,,,
26302,10.03888,0,10:02:20 AM,Landing,,,,,
26303,10.0389,0,10:02:20 AM,Landing,,,,,
26304,10.03893,0,10:02:20 AM,Landing,,,,,
26305,10.03895,0,10:02:20 AM,Landing,,,,,
26306,10.03898,0,10:02:20 AM,Landing,,,,,
26307,10.03901,0,10:02:20 AM,Landing,,,,,
26308,10.03904,0,10:02:21 AM,Landing,,,,,
26309,10.03906,0,10:02:21 AM,Landing,,,,,
26310,10.03909,0,10:02:21 AM,Landing,,,,,
26311,10.03912,0,10:02:21 AM,Landing,,,,,
26312,10.03915,0,10:02:21 AM,Landing,,,,,
26313,10.03918,0,10:02:21 AM,Landing,,,,,
26314,10.0392,0,10:02:21 AM,Landing,,,,,
26315,10.03923,0,10:02:21 AM,Landing,,,,,
26316,10.03926,0,10:02:21 AM,Landing,,,,,
26317,10.03929,0,10:02:21 AM,Landing,,,,,
26318,10.03931,0,10:02:22 AM,Landing,,,,,
26319,10.03935,0,10:02:22 AM,Landing,,,,,
26320,10.03937,0,10:02:22 AM,Landing,,,,,
26321,10.03939,0,10:02:22 AM,Landing,,,,,
26322,10.03942,0,10:02:22 AM,Landing,,,,,
26323,10.03945,0,10:02:22 AM,Landing,,,,,
26324,10.03948,0,10:02:22 AM,Landing,,,,,
26325,10.0395,0,10:02:22 AM,Landing,,,,,
26326,10.03954,0,10:02:22 AM,Landing,,,,,
26327,10.03956,0,10:02:22 AM,Landing,,,,,
26328,10.03959,1.00E-05,10:02:23 AM,Landing,,,,,
26329,10.03961,1.00E-05,10:02:23 AM,Landing,,,,,
26330,10.03964,1.00E-05,10:02:23 AM,Landing,,,,,
26331,10.03967,2.00E-05,10:02:23 AM,Landing,,,,,
26332,10.0397,2.00E-05,10:02:23 AM,Landing,,,,,
26333,10.03973,2.00E-05,10:02:23 AM,Landing,,,,,
26334,10.03976,2.00E-05,10:02:23 AM,Landing,,,,,
26335,10.03979,2.00E-05,10:02:23 AM,Landing,,,,,
26336,10.03982,2.00E-05,10:02:23 AM,Landing,,,,,
26337,10.03985,2.00E-05,10:02:23 AM,Landing,,,,,
26338,10.03988,3.00E-05,10:02:24 AM,Landing,,,,,
26339,10.03992,6.00E-05,10:02:24 AM,Landing,,,,,
26340,10.03995,0.00011,10:02:24 AM,Landing,,,,,
26341,10.03998,0.00017,10:02:24 AM,Landing,,,,,
26342,10.04001,0.00022,10:02:24 AM,Landing,,,,,
26343,10.04004,0.00027,10:02:24 AM,Landing,,,,,
26344,10.04007,0.0003,10:02:24 AM,Landing,,,,,
26345,10.04009,0.00033,10:02:24 AM,Landing,,,,,
26346,10.04012,0.00037,10:02:24 AM,Landing,,,,,
26347,10.04015,0.00041,10:02:25 AM,Landing,,,,,
26348,10.04017,0.00044,10:02:25 AM,Landing,,,,,
26349,10.0402,0.00048,10:02:25 AM,Landing,,,,,
26350,10.04023,0.00053,10:02:25 AM,Landing,,,,,
26351,10.04026,0.00059,10:02:25 AM,Landing,,,,,
26352,10.04029,0.00065,10:02:25 AM,Landing,,,,,
26353,10.04031,0.00071,10:02:25 AM,Landing,,,,,
26354,10.04034,0.00078,10:02:25 AM,Landing,,,,,
26355,10.04037,0.00086,10:02:25 AM,Landing,,,,,
26356,10.0404,0.00095,10:02:25 AM,Landing,,,,,
26357,10.04042,0.00103,10:02:26 AM,Landing,,,,,
26358,10.04045,0.00113,10:02:26 AM,Landing,,,,,
26359,10.04048,0.00121,10:02:26 AM,Landing,,,,,
26360,10.0405,0.00132,10:02:26 AM,Landing,,,,,
26361,10.04053,0.00145,10:02:26 AM,Landing,,,,,
26362,10.04056,0.00158,10:02:26 AM,Landing,,,,,
26363,10.04058,0.00168,10:02:26 AM,Landing,,,,,
26364,10.04061,0.00183,10:02:26 AM,Landing,,,,,
26365,10.04064,0.00199,10:02:26 AM,Landing,,,,,
26366,10.04067,0.00215,10:02:26 AM,Landing,,,,,
26367,10.04069,0.0023,10:02:26 AM,Landing,,,,,
26368,10.04072,0.00246,10:02:27 AM,Landing,,,,,
26369,10.04075,0.00263,10:02:27 AM,Landing,,,,,
26370,10.04077,0.00277,10:02:27 AM,Landing,,,,,
26371,10.04078,0.00287,10:02:27 AM,Landing,,,,,
26372,10.04081,0.00305,10:02:27 AM,Landing,,,,,
26373,10.04084,0.00324,10:02:27 AM,Landing,,,,,
26374,10.04087,0.00342,10:02:27 AM,Landing,,,,,
26375,10.0409,0.0036,10:02:27 AM,Landing,,,,,
26376,10.04094,0.00386,10:02:27 AM,Landing,,,,,
26377,10.04095,0.00395,10:02:27 AM,Landing,,,,,
26378,10.04098,0.00411,10:02:28 AM,Landing,,,,,
26379,10.04101,0.00427,10:02:28 AM,Landing,,,,,
26380,10.04104,0.00443,10:02:28 AM,Landing,,,,,
26381,10.04106,0.00458,10:02:28 AM,Landing,,,,,
26382,10.04111,0.00479,10:02:28 AM,Landing,,,,,
26383,10.04113,0.00493,10:02:28 AM,Landing,,,,,
26384,10.04116,0.00505,10:02:28 AM,Landing,,,,,
26385,10.04119,0.00518,10:02:28 AM,Landing,,,,,
26386,10.04122,0.00533,10:02:28 AM,Landing,,,,,
26387,10.04125,0.00547,10:02:29 AM,Landing,,,,,
26388,10.04129,0.00561,10:02:29 AM,Landing,,,,,
26389,10.04132,0.00571,10:02:29 AM,Landing,,,,,
26390,10.04135,0.00581,10:02:29 AM,Landing,,,,,
26391,10.04137,0.00591,10:02:29 AM,Landing,,,,,
26392,10.0414,0.006,10:02:29 AM,Landing,,,,,
26393,10.04143,0.00609,10:02:29 AM,Landing,,,,,
26394,10.04146,0.00618,10:02:29 AM,Landing,,,,,
26395,10.04149,0.00626,10:02:29 AM,Landing,,,,,
26396,10.04151,0.00633,10:02:29 AM,Landing,,,,,
26397,10.04154,0.00641,10:02:30 AM,Landing,,,,,
26398,10.04158,0.00649,10:02:30 AM,Landing,,,,,
26399,10.0416,0.00654,10:02:30 AM,Landing,,,,,
26400,10.04162,0.00659,10:02:30 AM,Landing,,,,,
26401,10.04166,0.00666,10:02:30 AM,Landing,,,,,
26402,10.04168,0.00671,10:02:30 AM,Landing,,,,,
26403,10.04171,0.00675,10:02:30 AM,Landing,,,,,
26404,10.04174,0.0068,10:02:30 AM,Landing,,,,,
26405,10.04177,0.00683,10:02:30 AM,Landing,,,,,
26406,10.04179,0.00686,10:02:30 AM,Landing,,,,,
26407,10.04182,0.00686,10:02:31 AM,Landing,,,,,
26408,10.04184,0.00686,10:02:31 AM,Landing,,,,,
26409,10.04188,0.00684,10:02:31 AM,Landing,,,,,
26410,10.04189,0.00682,10:02:31 AM,Landing,,,,,
26411,10.04193,0.00679,10:02:31 AM,Landing,,,,,
26412,10.04196,0.00676,10:02:31 AM,Landing,,,,,
26413,10.04198,0.00675,10:02:31 AM,Landing,,,,,
26414,10.04201,0.00673,10:02:31 AM,Landing,,,,,
26415,10.04204,0.00671,10:02:31 AM,Landing,,,,,
26416,10.04207,0.00669,10:02:31 AM,Landing,,,,,
26417,10.04211,0.00667,10:02:32 AM,Landing,,,,,
26418,10.04213,0.00666,10:02:32 AM,Landing,,,,,
26419,10.04216,0.00665,10:02:32 AM,Landing,,,,,
26420,10.04219,0.00664,10:02:32 AM,Landing,,,,,
26421,10.04221,0.00663,10:02:32 AM,Landing,,,,,
26422,10.04224,0.00663,10:02:32 AM,Landing,,,,,
26423,10.04226,0.00662,10:02:32 AM,Landing,,,,,
26424,10.04229,0.00662,10:02:32 AM,Landing,,,,,
26425,10.04232,0.00661,10:02:32 AM,Landing,,,,,
26426,10.04234,0.0066,10:02:32 AM,Landing,,,,,
26427,10.04237,0.00659,10:02:33 AM,Landing,,,,,
26428,10.0424,0.00658,10:02:33 AM,Landing,,,,,
26429,10.04243,0.00657,10:02:33 AM,Landing,,,,,
26430,10.04245,0.00657,10:02:33 AM,Landing,,,,,
26431,10.04248,0.00656,10:02:33 AM,Landing,,,,,
26432,10.04251,0.00655,10:02:33 AM,Landing,,,,,
26433,10.04254,0.00654,10:02:33 AM,Landing,,,,,
26434,10.04257,0.00654,10:02:33 AM,Landing,,,,,
26435,10.0426,0.00653,10:02:33 AM,Landing,,,,,
26436,10.04262,0.00652,10:02:33 AM,Landing,,,,,
26437,10.04265,0.00652,10:02:34 AM,Landing,,,,,
26438,10.04267,0.00651,10:02:34 AM,Landing,,,,,
26439,10.0427,0.0065,10:02:34 AM,Landing,,,,,
26440,10.04272,0.0065,10:02:34 AM,Landing,,,,,
26441,10.04275,0.0066,10:02:34 AM,Landing,,,,,
26442,10.04278,0.00669,10:02:34 AM,Landing,,,,,
26443,10.0428,0.00674,10:02:34 AM,Landing,,,,,
26444,10.04283,0.00678,10:02:34 AM,Landing,,,,,
26445,10.04285,0.0068,10:02:34 AM,Landing,,,,,
26446,10.04288,0.00682,10:02:34 AM,Landing,,,,,
26447,10.04291,0.00683,10:02:34 AM,Landing,,,,,
26448,10.04294,0.00682,10:02:35 AM,Landing,,,,,
26449,10.04296,0.00681,10:02:35 AM,Landing,,,,,
26450,10.04299,0.00678,10:02:35 AM,Landing,,,,,
26451,10.04302,0.00674,10:02:35 AM,Landing,,,,,
26452,10.04305,0.00668,10:02:35 AM,Landing,,,,,
26453,10.04308,0.00663,10:02:35 AM,Landing,,,,,
26454,10.04312,0.00656,10:02:35 AM,Landing,,,,,
26455,10.04314,0.00651,10:02:35 AM,Landing,,,,,
26456,10.04317,0.00645,10:02:35 AM,Landing,,,,,
26457,10.0432,0.00638,10:02:36 AM,Landing,,,,,
26458,10.04323,0.00632,10:02:36 AM,Landing,,,,,
26459,10.04326,0.00624,10:02:36 AM,Landing,,,,,
26460,10.04328,0.00616,10:02:36 AM,Landing,,,,,
26461,10.04332,0.00604,10:02:36 AM,Landing,,,,,
26462,10.04335,0.00593,10:02:36 AM,Landing,,,,,
26463,10.04338,0.00584,10:02:36 AM,Landing,,,,,
26464,10.04341,0.00581,10:02:36 AM,Landing,,,,,
26465,10.04344,0.0058,10:02:36 AM,Landing,,,,,
26466,10.04347,0.00579,10:02:36 AM,Landing,,,,,
26467,10.0435,0.0058,10:02:37 AM,Landing,,,,,
26468,10.04352,0.0058,10:02:37 AM,Landing,,,,,
26469,10.04355,0.00582,10:02:37 AM,Landing,,,,,
26470,10.04358,0.00584,10:02:37 AM,Landing,,,,,
26471,10.0436,0.00587,10:02:37 AM,Landing,,,,,
26472,10.04363,0.00591,10:02:37 AM,Landing,,,,,
26473,10.04366,0.00595,10:02:37 AM,Landing,,,,,
26474,10.04368,0.00599,10:02:37 AM,Landing,,,,,
26475,10.0437,0.00604,10:02:37 AM,Landing,,,,,
26476,10.04373,0.00612,10:02:37 AM,Landing,,,,,
26477,10.04375,0.00617,10:02:37 AM,Landing,,,,,
26478,10.04378,0.00627,10:02:38 AM,Landing,,,,,
26479,10.0438,0.00634,10:02:38 AM,Landing,,,,,
26480,10.04383,0.00644,10:02:38 AM,Landing,,,,,
26481,10.04386,0.00657,10:02:38 AM,Landing,,,,,
26482,10.04389,0.0067,10:02:38 AM,Landing,,,,,
26483,10.04392,0.00682,10:02:38 AM,Landing,,,,,
26484,10.04395,0.00699,10:02:38 AM,Landing,,,,,
26485,10.04397,0.00709,10:02:38 AM,Landing,,,,,
26486,10.044,0.00725,10:02:38 AM,Landing,,,,,
26487,10.04403,0.00742,10:02:39 AM,Landing,,,,,
26488,10.04405,0.00758,10:02:39 AM,Landing,,,,,
26489,10.04408,0.00778,10:02:39 AM,Landing,,,,,
26490,10.04412,0.00804,10:02:39 AM,Landing,,,,,
26491,10.04414,0.00819,10:02:39 AM,Landing,,,,,
26492,10.04417,0.0084,10:02:39 AM,Landing,,,,,
26493,10.04419,0.00862,10:02:39 AM,Landing,,,,,
26494,10.04422,0.00882,10:02:39 AM,Landing,,,,,
26495,10.04425,0.00904,10:02:39 AM,Landing,,,,,
26496,10.04428,0.00925,10:02:39 AM,Landing,,,,,
26497,10.0443,0.00947,10:02:39 AM,Landing,,,,,
26498,10.04432,0.00963,10:02:40 AM,Landing,,,,,
26499,10.04435,0.00987,10:02:40 AM,Landing,,,,,
26500,10.04438,0.0101,10:02:40 AM,Landing,,,,,
26501,10.04441,0.01037,10:02:40 AM,Landing,,,,,
26502,10.04444,0.01064,10:02:40 AM,Landing,,,,,
26503,10.04446,0.01088,10:02:40 AM,Landing,,,,,
26504,10.04449,0.01117,10:02:40 AM,Landing,,,,,
26505,10.04452,0.01144,10:02:40 AM,Landing,,,,,
26506,10.04454,0.01166,10:02:40 AM,Landing,,,,,
26507,10.04457,0.01198,10:02:40 AM,Landing,,,,,
26508,10.0446,0.0123,10:02:41 AM,Landing,,,,,
26509,10.04463,0.01265,10:02:41 AM,Landing,,,,,
26510,10.04465,0.01296,10:02:41 AM,Landing,,,,,
26511,10.04468,0.01328,10:02:41 AM,Landing,,,,,
26512,10.04471,0.01361,10:02:41 AM,Landing,,,,,
26513,10.04473,0.01396,10:02:41 AM,Landing,,,,,
26514,10.04476,0.0143,10:02:41 AM,Landing,,,,,
26515,10.04479,0.01471,10:02:41 AM,Landing,,,,,
26516,10.04482,0.01503,10:02:41 AM,Landing,,,,,
26517,10.04484,0.01537,10:02:41 AM,Landing,,,,,
26518,10.04488,0.01579,10:02:42 AM,Landing,,,,,
26519,10.0449,0.01613,10:02:42 AM,Landing,,,,,
26520,10.04493,0.01643,10:02:42 AM,Landing,,,,,
26521,10.04496,0.01678,10:02:42 AM,Landing,,,,,
26522,10.045,0.01723,10:02:42 AM,Landing,,,,,
26523,10.04502,0.01751,10:02:42 AM,Landing,,,,,
26524,10.04506,0.01789,10:02:42 AM,Landing,,,,,
26525,10.04508,0.01811,10:02:42 AM,Landing,,,,,
26526,10.04512,0.01844,10:02:42 AM,Landing,,,,,
26527,10.04515,0.01868,10:02:43 AM,Landing,,,,,
26528,10.04518,0.01897,10:02:43 AM,Landing,,,,,
26529,10.04521,0.0192,10:02:43 AM,Landing,,,,,
26530,10.04524,0.01948,10:02:43 AM,Landing,,,,,
26531,10.04526,0.01965,10:02:43 AM,Landing,,,,,
26532,10.04529,0.01986,10:02:43 AM,Landing,,,,,
26533,10.04532,0.02006,10:02:43 AM,Landing,,,,,
26534,10.04536,0.02032,10:02:43 AM,Landing,,,,,
26535,10.04538,0.02046,10:02:43 AM,Landing,,,,,
26536,10.04541,0.02057,10:02:43 AM,Landing,,,,,
26537,10.04543,0.02065,10:02:44 AM,Landing,,,,,
26538,10.04546,0.02073,10:02:44 AM,Landing,,,,,
26539,10.0455,0.02079,10:02:44 AM,Landing,,,,,
26540,10.04552,0.02082,10:02:44 AM,Landing,,,,,
26541,10.04554,0.02082,10:02:44 AM,Landing,,,,,
26542,10.04557,0.02082,10:02:44 AM,Landing,,,,,
26543,10.0456,0.0208,10:02:44 AM,Landing,,,,,
26544,10.04563,0.02079,10:02:44 AM,Landing,,,,,
26545,10.04564,0.02077,10:02:44 AM,Landing,,,,,
26546,10.04566,0.02076,10:02:44 AM,Landing,,,,,
26547,10.04568,0.02073,10:02:44 AM,Landing,,,,,
26548,10.04571,0.02069,10:02:45 AM,Landing,,,,,
26549,10.04574,0.02064,10:02:45 AM,Landing,,,,,
26550,10.04577,0.02059,10:02:45 AM,Landing,,,,,
26551,10.0458,0.02053,10:02:45 AM,Landing,,,,,
26552,10.04582,0.02047,10:02:45 AM,Landing,,,,,
26553,10.04585,0.0204,10:02:45 AM,Landing,,,,,
26554,10.04588,0.02032,10:02:45 AM,Landing,,,,,
26555,10.04591,0.02031,10:02:45 AM,Landing,,,,,
26556,10.04593,0.02027,10:02:45 AM,Landing,,,,,
26557,10.04596,0.02022,10:02:45 AM,Landing,,,,,
26558,10.04599,0.02017,10:02:46 AM,Landing,,,,,
26559,10.04602,0.02012,10:02:46 AM,Landing,,,,,
26560,10.04605,0.02006,10:02:46 AM,Landing,,,,,
26561,10.04607,0.02,10:02:46 AM,Landing,,,,,
26562,10.0461,0.01993,10:02:46 AM,Landing,,,,,
26563,10.04613,0.01985,10:02:46 AM,Landing,,,,,
26564,10.04616,0.01977,10:02:46 AM,Landing,,,,,
26565,10.04619,0.01969,10:02:46 AM,Landing,,,,,
26566,10.04621,0.01955,10:02:46 AM,Landing,,,,,
26567,10.04624,0.01943,10:02:46 AM,Landing,,,,,
26568,10.04626,0.01938,10:02:47 AM,Landing,,,,,
26569,10.04628,0.01928,10:02:47 AM,Landing,,,,,
26570,10.04631,0.01921,10:02:47 AM,Landing,,,,,
26571,10.04634,0.01914,10:02:47 AM,Landing,,,,,
26572,10.04637,0.01909,10:02:47 AM,Landing,,,,,
26573,10.0464,0.01903,10:02:47 AM,Landing,,,,,
26574,10.04642,0.01898,10:02:47 AM,Landing,,,,,
26575,10.04645,0.01892,10:02:47 AM,Landing,,,,,
26576,10.04648,0.01886,10:02:47 AM,Landing,,,,,
26577,10.04651,0.01879,10:02:47 AM,Landing,,,,,
26578,10.04654,0.01866,10:02:48 AM,Landing,,,,,
26579,10.04658,0.01842,10:02:48 AM,Landing,,,,,
26580,10.04662,0.01825,10:02:48 AM,Landing,,,,,
26581,10.04665,0.01816,10:02:48 AM,Landing,,,,,
26582,10.04667,0.01808,10:02:48 AM,Landing,,,,,
26583,10.0467,0.01802,10:02:48 AM,Landing,,,,,
26584,10.04673,0.01796,10:02:48 AM,Landing,,,,,
26585,10.04676,0.0179,10:02:48 AM,Landing,,,,,
26586,10.04679,0.01785,10:02:48 AM,Landing,,,,,
26587,10.04681,0.01781,10:02:49 AM,Landing,,,,,
26588,10.04684,0.01777,10:02:49 AM,Landing,,,,,
26589,10.04687,0.01773,10:02:49 AM,Landing,,,,,
26590,10.0469,0.01755,10:02:49 AM,Landing,,,,,
26591,10.04693,0.0174,10:02:49 AM,Landing,,,,,
26592,10.04694,0.01733,10:02:49 AM,Landing,,,,,
